Title,Singer,Lyric
Tomorrow,방탄소년단,같은 날 같은 달 24 for 7 매번 반복되는 매 순간 어중간한 내 삶 20대의 백수는 내일이 두려워 참 웃기지 어릴 땐 뭐든 가능할거라 믿었었는데 하루를 벌어 하루를 사는 게 빠듯하단 걸 느꼈을 때 내내 기분은 컨트롤 비트 계속해서 다운되네 매일매일이 Ctrl C Ctrl V 반복되네 갈 길은 먼데 왜 난 제자리니 답답해 소리쳐도 허공의 메아리 내일은 오늘보다는 뭔가 다르길 난 애원할 뿐야 니 꿈을 따라가 like breaker 부서진대도 oh better 니 꿈을 따라가 like breaker 무너진대도 oh 뒤로 달아나지마 never 해가 뜨기 전 새벽이 가장 어두우니까 먼 훗날에 넌 지금의 널 절대로 잊지 마 지금 니가 어디 서 있든 잠시 쉬어가는 것일 뿐 포기하지 마 알잖아 너무 멀어지진 마 tomorrow 멀어지진 마 tomorrow 너무 멀어지진 마 tomorrow 우리가 그토록 기다린 내일도 어느새 눈을 떠보면 어제의 이름이 돼 내일은 오늘이 되고 오늘은 어제가 되고 내일은 어제가 되어 내 등 뒤에 서있네 삶은 살아지는 게 아니라 살아내는 것 그렇게 살아내다가 언젠간 사라지는 것 멍 때리다간 너 쓸려가 if you ain't no got the guts trust 어차피 다 어제가 되고 말 텐데 하루하루가 뭔 의미겠어 행복해지고 독해지고 싶었는데 왜 자꾸 약해지기만 하지 계속 나 어디로 가 여기로 가고 저기로 가도 난 항상 여기로 와 그래 흘러가긴 하겠지 어디론가 끝이 있긴 할까 이 미로가 갈 길은 먼데 왜 난 제자리니 답답해 소리쳐도 허공의 메아리 내일은 오늘보다는 뭔가 다르길 난 애원할 뿐야 니 꿈을 따라가 like breaker 부서진대도 oh better 니 꿈을 따라가 like breaker 무너진대도 oh 뒤로 달아나지마 never 해가 뜨기 전 새벽이 가장 어두우니까 먼 훗날에 넌 지금의 널 절대로 잊지 마 지금 니가 어디 서 있든 잠시 쉬어가는 것일 뿐 포기하지 마 알잖아 너무 멀어지진 마 tomorrow Tomorrow 계속 걸어 멈추기엔 우린 아직 너무 어려 Tomorrow 문을 열어 닫기엔 많은 것들이 눈에 보여 어두운 밤이 지나면 밝은 아침도 있듯이 알아서 내일이오면 밝은 빛이 비추니 걱정은 하지 말아줘 이건 정지가 아닌 니 삶을 쉬어가는 잠시 동안의 일시 정지 엄지를 올리며 니 자신을 재생해 모두 보란 듯이 니 꿈을 따라가 like breaker 부서진대도 oh better 니 꿈을 따라가 like breaker 무너진대도 oh 뒤로 달아나지마 never 해가 뜨기 전 새벽이 가장 어두우니까 먼 훗날에 넌 지금의 널 절대로 잊지 마 지금 니가 어디 서 있든 잠시 쉬어가는 것일 뿐 포기하지 마 알잖아 너무 멀어지진 마 tomorrow 멀어지진 마 tomorrow 너무 멀어지진 마 tomorrow
먹고하고자고,다이나믹 듀오,아무도 못 들어오게 문을 잠글게요 baby we lock the door 그런 하루가 필요해 우리에겐 baby we lock the door 하루 종일 먹고 하고 자고 먹고 하고 자고 먹고 하고 자고 먹고 하고 자고 싶어 이뻐 싶어 깊어 deeper than before 침대 위 시나리오 맛이 궁금해요 컵케익 위의 체리 입으로 포장을 뜯어 아래로 내리고 나면 너의 두 팔은 sls gullwing door 손가락은 널 연주해 스타카토 입술은 언덕 넘어 댐에 도착해 수문을 열어 만조 밀물이 들어오면 배 띄울 준비를 해 내 배꼽 아래 너의 가르마가 위 위아래 예쁜 눈을 올려 날 마주쳐 줘 할게 음악은 우리의 크립토나잍 힘을 내요 수퍼 파워 hug hug crush tonight 반가워 나의 플라워 아름다운 불협화음과 둘이 만드는 형이상학적인 문자 등을 조금만 들어줘 내 허리 쪽엔 울버린 자국 속도를 내 맘대로 내지 않을게 지금부턴 좀 세게 안을게 느낌을 계산하지 말고 공식을 깨 분자와 분모 그 가운데선 분수가 터지네 o show o show 우린 숨소리 커지네 아무도 못 들어오게 문을 잠글게요 baby we lock the door 그런 하루가 필요해 우리에겐 baby we lock the door 하루 종일 먹고 하고 자고 먹고 하고 자고 먹고 하고 자고 먹고 하고 자고 싶어 이뻐 싶어 깊어 deeper than before 내 입술은 붓 니 몸은 도화지 내 붓질에 넌 감탄사를 토하지 섬세한 터치 마치 uhd 고화질 부드럽게 선을 그려 니 어깨부터 종아리 허리를 스치고 지나갈 때 넌 구름 위를 걸어 조금씩 아래로 내려갈 때 넌 부르르르 떨어 니 허리는 갈대 귀에다 후 하고 뜨거운 바람 불면 이리 휘고 저리 휘어 내 붓끝은 지금 그 갈대 숲 속을 기어 이건 풍경화 난 널 향해 항해하는 배고 넌 나만을 향해 만개하는 도개교 자로 재도 틀림없는 가로세로 너 그리고 난 몸 그리고 맘이 딱 들어맞지 레고 이건 예술 둘이 만드는 예술 외설 배설의 재해석 계속해서 땀으로 세수 I paint you 마무리는 크로키 더 빠르고 세게 크레센도 I play you you play me 밤새도록 계속되는 앵콜 딱 붙어 너와 나 사이의 공기조차 못 들어오게 난 물고기 헤집고 다니지 너란 연못 둔탁한 소리 난 니 몸 속을 파고드는 못 뜨 뜨거워 너와 내 열기 이 방은 이 밤을 끓이는 솥 딱 붙어 너와 나 사이의 공기조차 못 들어오게 난 물고기 헤집고 다니지 너란 연못 둔탁한 소리 난 니 몸 속을 파고드는 못 뜨 뜨거워 너와 내 열기 이 방은 이 밤을 아무도 못 들어오게 문을 잠글게요 baby we lock the door 그런 하루가 필요해 우리에겐 baby we lock the door 하루 종일 먹고 하고 자고 먹고 하고 자고 먹고 하고 자고 먹고 하고 자고 싶어 이뻐 싶어 깊어 deeper than before
전화번호 (Feat. 버벌진트 40),스윙스,3년의 긴 만남 이제는 설레지 않아 처음 너를 봤을 때의 반의 반도 못하지 못하지 다른 여자들도 만나보고 싶어지니 너에게 문자를 보내 우리 이제 헤어져 헤어져 요즘은 남자다운 척 하기 어려워 문자 하나 보내면 긴 인연도 끝 결국엔 너에게 또 전활 걸어 보고 번호가 바꼈네 너에겐 다행이야 요즘은 남자다운 척 하기 어려워 문자 하나 보내면 긴 인연도 끝 결국엔 너에게 또 전활 걸어 보고 번호가 바꼈네 너에겐 다행이야 라라라라라 라라라라라 라라라라라 라라라라라 라라라라라 라라라라라 라라라라라 라라 내 phone 속 니 photo 지우지 못한 번호 못 참고 전활 걸지 근데 이미 다 바꿨어 찾아가지 못해 너무 매정했기 때문에 벌써 이게 몇번째 내 전 애인과 그 전 애인 과 같은 결과 반복 됐고 아무리 체험해도 같은 기분 같은 공포 잊으려 해도 계속 떠오르는 얼굴 들리는 듯한 웃음 소리 뇌 속에 종양이 있다면 모양은 물음표지 너의 새 남잔 내가 갔단 소식 듣고 얼마나 좋아했을까 나보다 잘해주고 난 그걸 바랬어 널 두고 등 돌릴 때 근데 그건 어제 지금은 혼자 남아있네 이성적인 선택 현실적으로 난 판단했지 결혼까진 어렵다는 거 넌 나랑 다른 애니 근데 당장 괴로워 너 내 집 열쇠도 있잖아 개처럼 널 기다린다 또 너처럼 잠이 안 와 요즘은 남자다운 척 하기 어려워 문자 하나 보내면 긴 인연도 끝 결국 너에게 또 전활 걸어 보고 번호를 바꿨네 너에겐 다행이야 요즘은 남자다운 척 하기 어려워 문자 하나 보내면 긴 인연도 끝 결국 너에게 또 전활 걸어 보고 번호를 바꿨네 너에겐 다행이야 라라라라라 라라라라라 라라라라라 라라라라라 라라라라라 라라라라라 라라라라라 라라 옛사랑이 추억이 되지를 않아 난 남자가 아니야 오그라드는 노랫말같겠지만 담배가 늘었어 많이 네가 내 삶 속에서 이렇게나 큰 비율 차지했었다니 쉽게 연락할 여잔 많아 cause I've been livin the life of the party 너는 나완 다르니까 적응 잘 하겠지 아마 나보다 빨리 아마 나보다 잘 웃긴 건 완전히 깨지고보니까 복잡한 이유는 없었어 곁에 있었지만 우린 서로 다른 곳을 바라보다가 끈이 약해진 거 시간문제였어 문자를 보낸 건 나지만 설마 네가 날 찾진 않겠지 그 마음 변하지 마 요즘은 남자다운 척 하기 어려워 문자 하나 보내면 긴 인연도 끝 결국엔 너에게 또 전활 걸어 보고 번호가 바꼈네 너에겐 다행이야 요즘은 남자다운 척 하기 어려워 문자 하나 보내면 긴 인연도 끝 결국엔 너에게 또 전활 걸어 보고 번호가 바꼈네 너에겐 다행이야
왜 벌써가 (Be My Brownie) (Feat. Bumky Of Komplex),다이나믹 듀오,내 마음이 숨 막힐 듯 한 네 아름다움이 쓰디쓴 삶을 달게 해 넌 나의 brownie 내 삶의 향기고 수 많은 갈림길 속 only one way고 멀었던 행복이란 곳에 비자 니 존재는 날 머물게 해 너와 함께면 어디든 이 비자 넌 나의 모나리자 난 뭣보다 값비싼 네 미소만을 지키는 기사 화내는 것도 귀여워서 안돼 싸움이 집에 보내기 힘들어져 점점 마음이 더 늦으면 나 무슨 짓을 할지 몰라 오늘은 이만 집에 가 아님 가지마 왜 벌써 가 너 왜 벌써 가 시간은 아직 이른데 왜 벌써 가 너 왜 벌써 가 난 집에 가기 싫은데 Cause I wanna be with you 오늘 밤은 같이 있고 싶은데 너는 나의 작은 천사 Could you be my brownie baby 난 알아 너 아니였으면 벌써 망가졌을거야 현실 속에서 난 초라하고 작아졌을거야 너의 숨 냄새까지도 자꾸 생각나는 오늘 널 보내기 싫어 떼쓰고 있어 이건 고문 날 인간답게 만든 너에게 보답하고 싶은 네 존재 자체도 기뻐 생각이 항상 깊어 자주 욱하는 내 성격도 기도하듯 눈 감아줘 갓난 아기 이불처럼 약점도 쓱 덮어줘 기억해 영원히 내 소속은 너야 종신계약 널 위해서만 난 달릴거야 제발 가지마 여기 네가 쉴 곳은 아주 많아 내 무릎 내 어깨 내 등 내 품 왜 벌써 가 너 왜 벌써 가 시간은 아직 이른데 왜 벌써 가 너 왜 벌써 가 난 집에 가기 싫은데 Cause I wanna be with you 오늘 밤은 같이 있고 싶은데 너는 나의 작은 천사 Could you be my brownie baby Could you be my brownie Could you be my brownie 나의 blockbuster 넌 완전히 몰두하게 하지 밤새 베개나 너와 베고 깊은 대화하고 싶어 닫혀진 커튼 사이로 새는 빛을 보고싶어 Could you be my brownie Could you be my brownie 나의 blockbuster 날 완전히 몰두하게 하지 Could you be my brownie Could you be my brownie baby 흐른다 흐른다 네 머리결이 흐른다 내 손가락 사이로 강물처럼 자꾸 흐른다 그린다 그린다 끝도 없이 그린다 왜 벌써 가 너 왜 벌써 가 시간은 아직 이른데 왜 벌써 가 너 왜 벌써 가 난 집에 가기 싫은데 Cause I wanna be with you 오늘 밤은 같이 있고 싶은데 너는 나의 작은 천사 Could you be my brownie baby Could you be my brownie baby Could you be my brownie baby Could you be my brownie baby brownie baby
It's Okay (Feat. 화요비),언터쳐블,yeah it's okay  yeah it's okay come on yeah Baby Girl Baby Girl yeah I just say i love you 너만 곁에 있으면 난 뭐든지 다 괜찮아 오직 너를 위해서 내 모든 걸 다 줄 거야 it's alight 알아줘 내 맘 니가 있단 생각만해도 난 저절로 항상 웃음이 나 내 눈에 오직 너 하나 밖에 보이질 않아 귀엽게 장난치는 너를 보면 행복해 지잖아 때론 귀여운 친구 사랑스런 나의 신부 yo ma baby girl sweety girl 영원히 forever with you 니가 내 곁에서만 있어준다면 항상 내 두 손을 꼭 잡아준다면 널 위해 모든걸 할 수 있어 믿고 있을게 it's okay it's okay 너만 있으면 it's okay 이런게 사랑이면 나는 행복해 이런게 사랑이면 모두 괜찮아 힘든 일이 있으면 화풀이 해도 난 괜찮아 it's okay it's okay 이해할게 다 it's okay 너를 너무 사랑하나봐 사실은 널 사랑하나봐 잠들기가 참 힘들고 너의 모든 것이 좋은걸 너만 있으면 난 괜찮아 내 곁에만 있어준다면 사랑해 항상 니 곁에 있을게 너만 바라봐줄게 yeah yeah yeah yeah it's okay yeah yeah yeah yeah it's okay 너는 내 옆에 있어 내가 널 지켜 꽉 잡은 두 손 하나면 어떤 시련도 이겨 슬픔도 없어 이별도 없어 내 사랑은 절대로 안 움직여 못 믿겠지만 내 자신보다도 너를 아껴 1분 1초 매 순간 너의 생각 언젠간 말하겠지만 장난처럼 시작한 관계가 이젠 내 전부야 무뚝뚝하게 굴지만 넌 내 맘을 밝힌 전구야 우리 멀리 떨어져도 난 널 찾아갈 견우야 니가 내 곁에서만 있어 준다면 항상 내 두 손을 꼭 잡아준다면 널 사랑해 이말밖에 할 수 없지만 지금 잡은 행복 놓지 않을게 이런게 사랑이면 나는 행복해 이런게 사랑이면 모두 괜찮아 처음 그때 맘 처럼 사랑할게 언제까지라도 너를 항상 지켜줄게 너를 너무 사랑하나봐 사실은 널 사랑하나봐 잠들기가 참 힘들고 너의 모든 것이 좋은걸 너만 있으면 난 괜찮아 내 곁에만 있어준다면 사랑해 항상 니 곁에 있을게 너만 바라봐 줄께 yeah yeah yeah yeah it's okay yeah yeah yeah yeah it's okay 바보같이 너의 생각에 웃으면서 하루를 보내 지금 이대로 우리 둘 영원하자 서로 약속해 너만 있으면 난 괜찮아 내 곁에만 있어준다면 사랑해 항상 네 곁에 있을게 너만 있으면 행복해 It's okay
후회는 없어 (Feat. 베이지),노블레스,사랑이 떠나가네 그 많은 추억들만 남기고 떠나네 멀어져가네 이제야 사랑을 좀 알것 같은데 이제부터가 사랑의 시작같은데 사랑을 가르쳐준 너란 사람이 이별도 배우라며 멀어져만가네 알잖아 난 니가 아니면 단 하루도 살 수 없는 바보라는걸 사랑이 뭔데 언제나 그 사람곁에 있어 주는 거라면서 남녀 간에도 분명 의리란게 있는 거라면서 이렇게 한마디 말도 없이 떠나는게 니가 말한 사랑인거니 우리 정말 사랑한거니 세상에 사랑이란게 존재하기는 하니 아니 제발 아니라고 말해줘 떠나지 말아줘 사랑했던만큼 니가 미워지겠지 후회는 없어 그래도 우리 사랑하긴 했었잖아 한동안 눈몰로 난 살아가겠지 후회는 없어 그래도 우리 사랑할땐 행복했었잖아 후회는 없어 웃기지마 제발 사랑이 변하는게 아니라 니가 변한거야 사람이 변하는거야 원래 사람은 이기적인 동물이거든 아름답던 추억마저 더럽히지는 말자 앞으로 힘들다며 전화하거나 보내지도 못한 편지 매일 쓰거나 잠 못자거나 혼자만의 기념일을 챙긴다거나 그러지는 말자 그럴일 없다면서 그럴거잖아 후회는 없다면서 후회할거잖아 내가 널 몰라 그럴거잖아 하루도 못가 미안해서 힘들거잖아 왜 너만 생각해 나도 그렇잖아 우린 서로를 너무 잘 알잖아 그래서 우리가 헤어진걸까 이것이 우리의 마지막인걸까 여기까진가 사랑했던만큼 니가 미워지겠지 후회는 없어 그래도 우리 사랑하긴 했었잖아 한동안 눈물로 난 살아가겠지 후회는 없어 그래도 우리 사랑할땐 행복했었잖아 사랑받고 싶었다니까 이렇게 내사랑을 확인하고 싶었다니까 넌 끝까지 나를 이해못해 그렇게 여자를 몰라 그리워지는 만큼만 내 사랑이겠지 후회는 없어 내 그리움엔 끝이없이 왜그랬어 할말이 많았는데 가슴이 아파 할수가 없어 그래도 우리 죽을만큼 사랑했었잖아 죽을만큼 사랑했기에 이토록 죽을만큼 아픈거겠지 하지만 이것만은 기억해줘 너란 사람은 내 모든걸 다줘도 아깝지 않았어 죽을만큼 사랑했기에 이토록 죽을만큼 아픈거겠지 하지만 이것만은 기억해줘 너란 사람은 죽는 날까지 내게 후회로 남았어
불행했음 좋겠다 (Feat. Bee Of Rphabet),San E,I'm too sad cry too sad to sing a love song so I'm gonna rap for this one funk it 귀엽지 않아 더 이상 구역질 나 니 거짓말 진저리나 말 걸지마 손 잡지마 저리가 똑같은 잘못하고 똑바로 눈 못 보며 또 마지막이라고 또 하겠지 똑같은 말 잘못했어 미안해 앞으론 잘할게 아냐 내가 더 미안해 앞으로 난 안해 이딴게 니가 말하던 사랑이니 우는게 자랑이니 그러고도 사람이니 huh Yes I loved you but I hate you now 니가 이제 어떻게 되든 나 개의치 않아 지금 날 사랑한다 말해 어떻게 감히 넌 내가 전부라지만 난 니가 절대 아니 착각하지마 너 없이 더 잘 살 수 있어 반복하지만 니가 없어야 나 살 수 있어 추억 그딴건 개나 줘버려 욕 나오기 전 꺼져버려 제발 내 인생에서 사라져버려 니가 불행했음 좋겠다 난 행복하지 않고 앞으로 사랑 않고 살아도 좋으니까 평생 그대로 후회하도록 기도해 니가 불행했음 좋겠다 I'm sorry so so so sorry 신사답게 굴지 못하고 나 욕해서 이따위밖에 안되나 봐 못돼서 I'm sorry so so so sorry 행복 빌 정도로 착해 주지 못해서 하지만 어떡해 안 그러면 이건 너무 불공평하잖아 so lovely so lovely 하던 사랑이 ugly so ugly ugly so lovely so lovely 하던 사람이 ugly the problem is 넌 내가 지난 기억에 맘 약해질거라 안심해 근데 어쩌지 이번엔 별로 안 심해 우린 어쩌면 그렇게 사랑하는 척 지독히도 끊지 못하는 이 사랑 아닌 정 왜 서러워 이해 못해 어려워 내 입이 더러워 stop crying 우는척마 역겨워 정신차려 이건 사랑이 아냐 구속 착한 척 약한 척 말고 차라리 묶어 두 손 변명하지마 그냥 zip your mouth 헤어짐 죽는단 협박도 이젠 싫지 않아 You liar I'm sick and tired 이제 그 가여운척한 얼굴 가면 벗고 그만 Good bye yo 이 노래 듣고 있어 바로 니 얘기야 기도 말고 저주해 용서치마 복수해 시간낭비 할 시간 없어 다시는 연락치마 This is it my message is I'm done with you breaking up with you 끝 니가 불행했음 좋겠다 난 행복하지 않고 앞으로 사랑 않고 살아도 좋으니까 평생 그대로 후회하도록 기도해 니가 불행했음 좋겠다 I'm sorry so so so sorry 신사답게 굴지 못하고 나 욕해서 이따위밖에 안되나 봐 못돼서 I'm sorry so so so sorry 행복 빌 정도로 착해 주지 못해서 하지만 어떡해 안 그러면 이건 너무 불공평하잖아 so lovely so lovely 하던 사랑이 ugly so ugly ugly so lovely so lovely 하던 사람이 ugly the problem is We were never meant to be
Rush (Feat. 정인),리쌍,지나간 날은 모두 뒤로 다가올 날을 향해 Hi-Lo 준비된 손은 이제 위로 다가올 날을 향해 Hi-Lo 쉴 틈 없이 바뀌는 저 하늘의 모습처럼 변덕스런 나날은 견디며 내 꿈을 건지며 겪었던 수 많은 아픔 이제와 줄구장창 늘어놔봤자 나오는건 한숨섞인 하품어짜피 동.서.남.북. 그 어디를 택해도 피할수 없는 가시밭길 하지만 이 자신감을 갖춘 맨발의 청춘 어디든지 달려가 때로는 어머니의 걱정스런 눈물이 네 심장을 도려내 아주 날 미치게 만들지만 조금만 더 참아. 이 황량한 인생의 사막 그 어딘가 그늘을 찾아. oh~my mind 감은 눈을떠 이제 rush 다가올 저 앞을 봐 oh~my mind 내 꿈을 위해 이제 rush 다시 rush 저 태양 위로 지나간 날은 모두 뒤로 다가올 날을 향해 Hi-Lo 준비된 손은 이제 위로 다가올 날을 향해 Hi-Lo 힘들게 들어갔던 대학을 포기한채 마이크를 잡은지 벌써 6년째 이 작은 마이크 하나로 세상을 살 수는 없어도 이 작은 마이크 하나로 이 작은 마이크 하나로 흔들리는 날 지킬 수 있기에 언제나 맞이할 수 있는 많은 기회. 그 작은 행복이 내게 가르쳐준 삶의 지혜는 한 평짜리 삶에서 100평짜리 행복을 만들 수 있는건 마음 먹기에 달려 있다는 것  oh~my mind 감은 눈을떠 이제 rush 다가올 저 앞을 봐 oh~my mind 내 꿈을 위해 이제 rush 다시 rush 저 태양 위로 지나간 날은 모두 뒤로 다가올 날을 향해 Hi-Lo 준비된 손은 이제 위로 다가올 날을 향해 Hi-Lo 이제 쿵!치!딱! 흐르는 비트 위로 내 삶의 고통을 잘근잘근 씹어 뱉으며 또다시 동이트면 힘차게 하루를 시작하리. 이리 오너라 이넘의 세상아~!하! 어차피 행복이란 건 수많은 엔지끝에 얻는 한 컷 나 힘에 힘에 부칠땐 마음 맞는 친구놈과 술잔을 주거니 받거니 하며 사랑과 인생을 얘기하며 살아가리 oh~my mind 감은 눈을떠 이제 rush 다가올 저 앞을 봐 oh~my mind 내 꿈을 위해 이제 rush 다시 rush 저 태양 위로
Angel,윤미래/타이거JK/Bizzy (MFBTY),You will always be my You will always be my 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 윤달에 생일은 여덟 번 내 생에 위기는 여러 번 굽혀진 팔자로 걸었던 걷고 걷고 걸었던 취해 하늘에 말을 걸어 신에게 시비를 걸었던 막막한 앞날에 막말해 솔직히 몰래 떨었던 철없던 그랬던 꿈은 아주 멀었던 꿈일 뿐 무일푼 내게는 사치일 뿐 그러던 내게 다가와 넌 내게 다가와 마치 내가 태양인 듯 나 너만 바라봐 넌 나만 바라봐 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 1 2 3 4 5 6 7 칠전팔기 오르막길 올라가다 곤두박질 친구라는 무리들의 비웃는 손가락질 하는 잘난 이들을 보며 난 내 이를 갈았지 나 그렇게 살았지 내 영혼도 눈감았지 내 그림자도 귀찮아진 혹시 그때 내 맘 알어 그때 넌 날 감싸 안어 Angel My Angel 나 미소 짓게 해 널 위해 모든 할 수 있어 집도 짓게 돼 My Angel My Angel 나 미소 짓게 해 널 위해 모든 할 수 있어 집도 짓게 돼 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 웃음이 번져 내 입가에 넘쳐 No matter what they say Imma hold you closer 웃음이 번져 내 입가에 넘쳐 No matter what they say Imma hold you closer Used to be a silly bum 지칠 때로 지쳤던 힘들어 쓰러졌던 내게 날개를 달아줘 Used to be a silly bum 지칠 때로 지쳤던 힘들어 쓰러졌던 내게 날개를 달아줘 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my 넌 나의 A N G E L 슬픈 나를 항상 미소 짓게 해 누가 뭐라 해도 You you 내 맘을 녹여 너의 I Love you you Cause you will always be my
8:45 Heaven,드렁큰 타이거,있을 때 잘할 걸 들릴 때 말할 걸 어느 날과 다를 것 없었던 그 날 아침 날 깨우는 벨소리에 난 이미 느꼈어 시간을 돌리기에는 나 이미 늦었어 One last cry Oh Please god try Please don't let her die on me I know it's a lie 내가 행복하게 해 준다고 기다리랬잖아 내가 정상에 설 때까지 기다린 댔잖아 조금만 더 참아줘 세상에 남아줘 신아 제발 이번 한번 못 본 척 눈 감아줘 실수일거야 신도 완벽하진 않아 이 세상 가장 소중한 걸 가지려 하잖아 8:45 그대는 하늘나라로 오직 선만이 존재하는 평온한 세계로 8:45 그대는 하늘나라로 내 목소리가 들린다면 Know that I love you 8:45 그대는 하늘나라로 오직 선만이 존재하는 평온한 세계로 8:45 그대는 하늘나라로 내 목소리가 들린다면 Know that I love you 있을 때 잘할 걸 들릴 때 외칠 걸 얼마나 내가 그댈 사랑한다고 대답 없는 당신의 손을 꼭 붙잡고 혹시 크게 외치면 들릴까 소리질러봐 제발 일어나 눈을 떠봐 One last cry Let me say good bye Please don't let her die on I know it's a lie 세상이 나를 미워해도 난 당신의 최고 그 누가 뭐래도 절대 날 탓하지 않은 무조건적인 당신의 사랑은 기적과도 같은 기적을 만드는 신 다음 가장 완벽한 완벽한 아름다움 The most beautifulist thing in the world the most precious thing in the universe my love 8:45 그대는 하늘나라로 오직 선만이 존재하는 평온한 세계로 8:45 그대는 하늘나라로 내 목소리가 들린다면 Know that I love you 8:45 그대는 하늘나라로 오직 선만이 존재하는 평온한 세계로 8:45 그대는 하늘나라로 내 목소리가 들린다면 Know that I love you 마지막 인사말도 없이 그댄 어딜 가 숨을 쉬어도 내 가슴은 아픔만이 꽉 차 한숨을 밀어내도 아픔만이 남아 텅 빈 이 세상에 난 보이지 않아 하지만 애써 웃어 너무 슬퍼하는 내 모습을 보며 혹시 그대마저 슬퍼할까봐 약속해 절대 그대 잊지 않을게 이제 힘든 당신의 손을 놓아드릴게 8:45 그대는 하늘나라로 오직 선만이 존재하는 평온한 세계로 8:45 그대는 하늘나라로 내 목소리가 들린다면 Know that I love you 8:45 그대는 하늘나라로 오직 선만이 존재하는 평온한 세계로 8:45 그대는 하늘나라로 내 목소리가 들린다면 Know that I love you 하늘나라로 평온한 세계로 하늘나라로 평온한 세계로 평온한 세계로 I know she's back up in heaven again  사랑을 잃은 모든 사람들에게 내 목소리가 들린다면 Know that I love you Know that I Know that I love you
머피의 법칙,DJ DOC,돈 싫어 명예 싫어 따분한 음악 우린 정말 싫어 펑키 비트의 신나는 댄스 노래하는 창렬이 래퍼 스카이 래퍼 재용 우리들은 DOC DJ DOC 친구들과 미팅을 갔었지 뚱뚱하고 못생긴 애 있길래 와 재만 빼고 다른애는 다 괜찮아 그래도 꼭 개랑 나랑 짝이 되지 내가 맘에 들어하는 여자들은 꼭 내 친구 여자 친구이거나 우리 형 애인 형 친구 애인 아니면 꼭 동성동본 세상에 어떻게 이럴수가 나는 도대체 되는일이 하나 없는지 언제쯤 내게도 기가 막힌 그런 눈부신 여자친구 하나 생길까 세상 모든게 다 내뜻과 어긋나 힘들게 날 하여도 내가 꿈꿔온 내 사랑은 널 위해 내 뜻대로 이루고 말테야 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나나 오랜만에 꼬질꼬질한 모습으로 우리동네 목욕탕을 찾은 날은 한 달에 두 번 있는 정기휴일이 왜 꼭걸리는 거야 어 꼬질꼬질 지저분한 내 모습 그녀에게 들키지 말아야지 하면 벌써 저 쪽에서 그녀가 날 꼭 어이없이 바라볼까 세상에 그 어떤 누구라도 너와 바꿀 수 없다는걸 우린 알잖아 세상에 그 어떤 어려움도 우리 사랑을 갈라놓을 순 없잖아 세상 모든게 다 내 뜻과 어긋나 힘들게 말하여도 내가 꿈꿔온 내 사랑은 널 위해 내 뜻대로 이루고 말테야 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 요 머피의 법칙 I like the full music DJ DOC 머피의 법칙 자 다같이 오 예 오예 아 예 아예 아하 아하 Say one Two One Two Three Four 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나 나나나나
